Unnamed: 0,Name,Location,Year,Kms_Driven,Mileage,Engine_CC,Power_bhp,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Car_Age
1290,Ford Figo Diesel Titanium,Hyderabad,2013,90200,20.0,1399.0,68.05,5.0,3.5,False,False,True,False,False,False,12
1291,Toyota Innova 2.5 ZX Diesel 7 Seater,Delhi,2015,57854,12.99,2494.0,100.6,7.0,12.5,False,False,True,False,False,False,10
1292,Maruti Ciaz 1.4 AT Alpha,Delhi,2017,32000,19.12,1373.0,91.1,5.0,9.2,False,True,False,False,False,False,8
1293,Hyundai Grand i10 AT Asta,Mumbai,2015,29631,18.9,1197.0,82.0,5.0,4.9,False,True,False,False,False,False,10
1294,Honda City 1.3 DX,Delhi,2009,55005,12.8,,,5.0,3.2,False,True,True,False,False,False,16
1295,Ford EcoSport 1.0 Ecoboost Titanium Plus BE,Kochi,2014,54173,18.88,999.0,123.24,5.0,5.55,False,True,True,False,False,False,11
1296,Skoda Octavia Ambition 1.8 TSI AT,Ahmedabad,2014,50000,14.7,1798.0,177.6,5.0,13.5,False,True,False,False,False,False,11
1297,Fiat Linea Emotion (Diesel),Kolkata,2010,145000,20.4,1248.0,91.7,5.0,2.6,False,False,True,False,False,False,15
1298,Maruti Swift Lxi BSIII,Jaipur,2015,78000,16.1,1298.0,88.2,5.0,4.5,False,True,True,False,False,False,10
1299,Land Rover Discovery 4 TDV6 SE,Delhi,2013,65000,11.8,2993.0,180.0,7.0,34.0,False,False,False,False,True,False,12
1300,Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2012,120000,12.8,2494.0,102.0,7.0,12.0,False,False,True,False,False,False,13
1301,Maruti Swift LDI,Mumbai,2015,14000,28.4,1248.0,74.0,5.0,5.25,False,False,True,False,False,False,10
1302,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,57456,17.68,1968.0,174.33,5.0,21.56,False,False,False,False,False,False,11
1303,BMW 5 Series 520d Luxury Line,Coimbatore,2012,44450,22.48,1995.0,190.0,5.0,24.68,False,False,False,False,False,False,13
1304,Hyundai i20 Magna Optional 1.2,Delhi,2013,63777,18.5,1197.0,82.9,5.0,3.67,False,True,True,False,False,False,12
1305,BMW X1 M Sport sDrive 20d,Mumbai,2016,31000,17.05,1995.0,190.0,5.0,29.5,False,False,False,False,False,False,9
1306,Toyota Etios G,Delhi,2012,60000,17.6,1496.0,88.73,5.0,3.1,False,True,True,False,False,False,13
1307,Tata Indigo LX,Ahmedabad,2015,78008,17.0,1405.0,70.0,5.0,2.9,False,False,True,False,False,False,10
1308,Mercedes-Benz M-Class ML 350 4Matic,Bangalore,2014,33000,0.0,2987.0,165.0,5.0,43.0,False,False,False,False,True,False,11
1309,Volkswagen Beetle 2.0,Mumbai,2009,27078,10.98,1984.0,114.4,4.0,15.95,False,True,False,False,False,False,16
1310,Volkswagen Polo GT TDI,Hyderabad,2011,57275,19.7,1598.0,103.6,5.0,4.5,False,False,True,False,False,False,14
1311,Hyundai Grand i10 CRDi Magna,Delhi,2014,45000,24.0,1120.0,70.0,5.0,3.49,False,False,True,False,False,False,11
1312,Maruti Swift VDI BSIV,Delhi,2014,57319,25.2,1248.0,74.0,5.0,4.25,False,False,True,False,False,False,11
1313,Hyundai Verna CRDi 1.4 E,Chennai,2008,121097,24.0,1396.0,88.76,5.0,1.9,False,False,True,False,True,False,17
1314,BMW 5 Series 2003-2012 525d,Mumbai,2011,89000,16.73,1995.0,218.0,5.0,16.57,False,False,False,False,False,False,14
1315,Honda City 1.5 S MT,Bangalore,2012,72000,17.0,1497.0,118.0,5.0,5.75,False,True,True,False,False,False,13
1316,Audi A4 2.0 TDI,Delhi,2013,36000,16.55,1968.0,147.51,5.0,14.0,False,False,False,False,True,False,12
1317,Fiat Linea Classic Plus 1.3 Multijet,Jaipur,2013,86000,19.5,1248.0,75.0,5.0,2.5,False,False,True,False,True,False,12
1318,Honda City 1.3 EXI,Ahmedabad,2002,85000,13.0,1343.0,90.0,5.0,1.2,False,True,True,False,False,False,23
1320,BMW 3 Series 320d Luxury Line,Kochi,2013,37613,22.69,1995.0,190.0,5.0,13.95,False,False,False,False,False,False,12
1321,Ford Fiesta 1.4 Duratec EXI,Chennai,2007,100000,16.6,1388.0,68.0,5.0,1.6,False,True,True,False,False,False,18
1322,Tata Nano XTA,Coimbatore,2016,5240,21.9,624.0,37.48,4.0,3.6,False,True,False,False,False,False,9
1324,Maruti Ignis 1.2 Delta,Coimbatore,2019,16862,20.89,1197.0,81.8,5.0,6.06,False,True,True,False,False,False,6
1325,Maruti Swift Dzire ZXi,Coimbatore,2013,59254,17.5,1298.0,85.8,5.0,5.29,False,True,True,False,True,False,12
1326,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,60000,22.7,1498.0,89.84,5.0,5.75,False,False,True,False,False,False,11
1327,Maruti Swift 1.3 ZXI,Hyderabad,2015,50295,16.1,,,5.0,5.8,False,True,True,False,False,False,10
1328,Maruti Swift Dzire VXI,Coimbatore,2014,47674,19.1,1197.0,85.8,5.0,5.72,False,True,True,False,False,False,11
1329,Hyundai i10 Sportz AT,Kochi,2014,61517,16.95,1197.0,78.9,5.0,4.39,False,True,False,False,False,False,11
1330,Mahindra XUV500 W6 2WD,Coimbatore,2016,62946,15.1,2179.0,140.0,7.0,11.05,False,False,True,False,False,False,9
1331,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,66823,22.54,1396.0,88.73,5.0,4.83,False,False,True,False,True,False,10
1333,Hyundai i20 Asta 1.4 CRDi,Chennai,2012,107000,21.27,1396.0,88.76,5.0,4.5,False,False,True,False,True,False,13
1334,BMW 7 Series 730Ld,Mumbai,2011,55000,16.46,2993.0,258.0,5.0,19.5,False,False,False,False,True,False,14
1335,Skoda Rapid 1.6 MPI AT Style Plus,Mumbai,2017,24000,14.3,1598.0,103.52,5.0,8.75,False,True,False,False,False,False,8
1336,Audi Q7 45 TDI Quattro Technology,Mumbai,2016,20002,14.75,2967.0,245.0,7.0,67.0,False,False,False,False,False,False,9
1337,Honda City i VTEC VX,Kochi,2016,54317,17.4,1497.0,117.3,5.0,8.4,False,True,True,False,False,False,9
1338,Hyundai Xcent 1.2 Kappa SX,Mumbai,2016,10200,19.1,1197.0,82.0,5.0,4.99,False,True,True,False,False,False,9
1339,Honda City i DTec E,Coimbatore,2016,24337,26.0,1498.0,98.6,5.0,8.18,False,False,True,False,False,False,9
1340,Honda Brio S Option MT,Pune,2012,79000,18.4,1198.0,86.8,5.0,2.9,False,True,True,False,False,False,13
1341,Maruti Ciaz ZDi Plus SHVS,Jaipur,2015,40500,28.09,1248.0,88.5,5.0,7.1,False,False,True,False,False,False,10
1342,Maruti Swift Dzire VDI Optional,Pune,2016,23000,26.59,1248.0,74.0,5.0,7.05,False,False,True,False,False,False,9
1343,Honda CR-V 2.4L 4WD AT,Pune,2015,63050,11.1,2354.0,158.8,5.0,17.5,False,True,False,False,False,False,10
1344,Toyota Corolla Altis 2008-2013 1.8 VL AT,Mumbai,2008,78000,14.53,1794.0,138.1,5.0,3.41,False,True,False,False,True,False,17
1346,Honda City 1.5 V MT,Coimbatore,2012,66245,17.0,1497.0,118.0,5.0,5.68,False,True,True,False,False,False,13
1347,Mahindra Scorpio LX BS IV,Bangalore,2007,74112,12.05,2179.0,120.0,9.0,4.1,False,False,True,False,False,False,18
1348,Skoda Laura 1.8 TSI Ambiente,Delhi,2011,87670,13.4,1798.0,157.8,5.0,4.0,False,True,True,False,False,False,14
1349,BMW 3 Series 320d Sport Line,Hyderabad,2015,10000,18.88,1995.0,184.0,5.0,30.0,False,False,False,False,False,False,10
1350,Maruti SX4 Zxi BSIII,Chennai,2007,62493,15.0,1586.0,104.68,5.0,1.8,False,True,True,False,False,False,18
1351,Maruti Ciaz VXi Plus,Kochi,2015,44620,20.73,1373.0,91.1,5.0,6.93,False,True,True,False,False,False,10
1352,Land Rover Range Rover 3.6 TDV8 Vogue SE Diesel,Bangalore,2012,66538,10.2,4367.0,308.0,7.0,70.0,False,False,False,False,False,False,13
1353,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Ahmedabad,2013,60000,12.99,2494.0,100.0,7.0,7.9,False,False,True,False,False,False,12
1354,Hyundai Santro Xing GL,Kochi,2011,20842,0.0,1086.0,62.0,5.0,2.78,False,True,True,False,False,False,14
1355,Hyundai Santa Fe 4WD AT,Chennai,2014,110000,13.01,2199.0,194.3,7.0,14.4,False,False,False,False,False,False,11
1356,Mercedes-Benz New C-Class C250 Avantgarde,Mumbai,2011,45000,11.74,1796.0,186.0,5.0,13.5,False,True,False,False,True,False,14
1358,Maruti Alto LXi,Coimbatore,2012,49008,19.7,796.0,46.3,5.0,2.88,False,True,True,False,False,False,13
1359,Maruti Alto 800 2016-2019 LXI,Kolkata,2016,31000,24.7,796.0,47.3,5.0,2.15,False,True,True,False,False,False,9
1360,Nissan Sunny 2011-2014 XV,Pune,2013,8000,16.95,1498.0,97.7,5.0,3.75,False,True,True,False,False,False,12
1361,Maruti Alto 800 2016-2019 VXI,Mumbai,2019,171,24.7,796.0,47.3,5.0,3.6,False,True,True,False,False,False,6
1362,Maruti Alto K10 VXI,Kolkata,2018,2100,24.07,998.0,67.1,5.0,3.6,False,True,True,False,False,False,7
1363,Hyundai Grand i10 1.2 Kappa Sportz AT,Coimbatore,2018,20667,18.9,1197.0,81.86,5.0,7.55,False,True,False,False,False,False,7
1364,Honda Mobilio S i DTEC,Kolkata,2015,50000,24.2,1498.0,98.6,7.0,4.7,False,False,True,False,False,False,10
1365,Tata Manza Aqua Quadrajet,Jaipur,2010,100030,18.8,1248.0,90.0,5.0,1.6,False,False,True,False,True,False,15
1366,Chevrolet Optra Magnum 2.0 LT,Pune,2011,75372,16.52,1991.0,123.7,5.0,3.34,False,False,True,False,False,False,14
1367,Honda City i VTEC CVT VX,Kochi,2016,60475,18.0,1497.0,117.3,5.0,9.1,False,True,False,False,False,False,9
1368,Hyundai Grand i10 1.2 Kappa Sportz,Kochi,2019,18453,18.9,1197.0,81.86,5.0,6.17,False,True,True,False,False,False,6
1369,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,96578,22.0,1582.0,126.2,5.0,2.5,False,False,True,False,False,False,17
1370,Nissan Micra XL,Kolkata,2016,31001,18.44,1198.0,75.0,5.0,3.0,False,True,True,False,False,False,9
1371,Hyundai Verna 1.6 SX,Jaipur,2012,65900,22.32,1582.0,126.32,5.0,5.75,False,False,True,False,False,False,13
1372,Hyundai Creta 1.6 VTVT E Plus,Bangalore,2017,26246,15.29,1591.0,121.3,5.0,10.75,False,True,True,False,False,False,8
1373,Maruti Wagon R VXI BS IV,Jaipur,2013,62700,20.51,998.0,67.04,5.0,2.85,False,True,True,False,True,False,12
1374,Honda Accord 2.4 Elegance A/T,Chennai,2008,90000,10.2,2354.0,180.0,5.0,6.5,False,True,False,False,False,False,17
1375,Honda City 1.5 S AT,Bangalore,2016,36000,16.8,1497.0,118.0,5.0,9.45,False,True,False,False,False,False,9
1376,Maruti Baleno Alpha 1.3,Delhi,2016,46000,27.39,1248.0,74.0,5.0,6.75,False,False,True,False,False,False,9
1377,Honda City i DTec V,Coimbatore,2017,73003,26.0,1498.0,98.6,5.0,7.75,False,False,True,False,False,False,8
1378,Hyundai i20 Era 1.4 CRDi,Kochi,2014,46566,22.54,1396.0,88.76,5.0,4.4,False,False,True,False,False,False,11
1379,Mercedes-Benz E-Class 2015-2017 E350 Edition E,Jaipur,2015,41493,13.0,2987.0,265.0,5.0,42.0,False,False,False,False,False,False,10
1380,Nissan Terrano XV 110 PS,Kochi,2014,103788,19.01,1461.0,108.5,5.0,5.67,False,False,True,False,False,False,11
1381,Renault Duster 110PS Diesel RxZ AMT,Bangalore,2016,45000,19.6,1461.0,108.45,5.0,11.5,False,False,False,False,False,False,9
1382,Maruti Wagon R LXI Minor,Pune,2009,120000,18.9,998.0,67.1,5.0,1.69,False,True,True,False,False,False,16
1383,Hyundai Getz 1.5 CRDi GVS,Jaipur,2009,97359,17.1,1493.0,110.0,5.0,1.8,False,False,True,False,True,False,16
1384,Maruti Ritz LXi,Mumbai,2016,62000,18.5,1197.0,85.8,5.0,3.2,False,True,True,False,False,False,9
1385,Honda City 1.5 GXI,Pune,2004,115000,0.0,1493.0,100.0,5.0,1.5,False,True,True,False,True,False,21
1386,BMW 5 Series 520d Sport Line,Kochi,2019,18373,22.48,1995.0,187.74,5.0,45.86,False,False,False,False,False,False,6
1387,Volkswagen Polo 1.2 MPI Highline,Hyderabad,2016,60453,16.47,1198.0,74.0,5.0,5.1,False,True,True,False,False,False,9
1389,Ford Figo Petrol ZXI,Mumbai,2010,69009,15.6,1196.0,70.0,5.0,2.4,False,True,True,False,True,False,15
1390,BMW 3 Series 320d Luxury Line,Hyderabad,2013,30000,18.88,1995.0,184.0,5.0,22.0,False,False,False,False,False,False,12
1391,Hyundai Verna 1.6 SX CRDi (O),Delhi,2012,70707,22.32,1582.0,126.32,5.0,4.28,False,False,True,False,False,False,13
1392,Renault Duster 85PS Diesel RxL,Coimbatore,2015,64677,20.45,1461.0,83.8,5.0,5.67,False,False,True,False,False,False,10
1393,Hyundai Grand i10 1.2 Kappa Magna AT,Bangalore,2018,3000,18.9,1197.0,81.86,5.0,6.2,False,True,False,False,False,False,7
1394,BMW X1 sDrive20d,Bangalore,2013,49000,17.05,1995.0,184.0,5.0,14.49,False,False,False,False,True,False,12
1395,Maruti Ritz VDi,Pune,2010,71000,21.1,1248.0,73.9,5.0,3.0,False,False,True,False,False,False,15
1396,Hyundai i10 Era 1.1 iTech SE,Jaipur,2010,52000,19.81,1086.0,68.05,5.0,2.25,False,True,True,False,True,False,15
1397,BMW X5 2014-2019 xDrive 30d Design Pure Experience 7 Seater,Kochi,2016,35659,15.97,2993.0,258.0,7.0,43.78,False,False,False,False,False,False,9
1398,Honda City V MT Exclusive,Kochi,2019,5377,16.8,1497.0,116.3,5.0,11.45,False,True,True,False,False,False,6
1399,Mahindra Ssangyong Rexton RX7,Delhi,2014,65000,11.18,2696.0,184.0,7.0,10.5,False,False,False,False,False,False,11
1400,Ford Ecosport 1.5 DV5 MT Titanium Optional,Coimbatore,2015,92708,22.7,1498.0,89.84,5.0,7.48,False,False,True,False,False,False,10
1401,Maruti Alto LXi,Coimbatore,2010,48105,19.7,796.0,46.3,5.0,3.1,False,True,True,False,False,False,15
1402,Volkswagen Polo 1.2 MPI Highline,Mumbai,2011,46759,16.47,1198.0,74.0,5.0,2.55,False,True,True,False,False,False,14
1403,Volkswagen Polo Diesel Comfortline 1.2L,Jaipur,2013,62000,22.07,1199.0,73.9,5.0,3.5,False,False,True,False,False,False,12
1404,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2012,35175,22.07,1199.0,73.9,5.0,2.59,False,False,True,False,False,False,13
1405,Maruti Ertiga ZDI,Kolkata,2013,70000,20.77,1248.0,88.8,7.0,5.45,False,False,True,False,False,False,12
1406,Ford EcoSport 1.5 TDCi Ambiente,Kolkata,2017,30000,22.77,1498.0,98.59,5.0,6.0,False,False,True,False,False,False,8
1407,Toyota Innova Crysta 2.8 ZX AT,Kolkata,2016,66618,11.36,2755.0,171.5,7.0,15.49,False,False,False,False,False,False,9
1408,BMW 5 Series 523i Sedan,Mumbai,2010,69300,10.8,2497.0,150.0,5.0,12.5,False,True,False,False,True,False,15
1409,Maruti Swift Dzire Tour LDI,Kolkata,2017,148000,23.4,1248.0,74.0,5.0,4.75,False,False,True,False,False,False,8
1410,Ford Ecosport 1.0 Ecoboost Platinum Edition,Mumbai,2017,22000,18.88,999.0,123.24,5.0,7.85,False,True,True,False,False,False,8
1411,Hyundai Verna CRDi SX,Ahmedabad,2013,75000,16.8,1493.0,110.0,5.0,6.0,False,False,True,False,False,False,12
1412,Tata Zest Revotron 1.2T XM,Mumbai,2016,43706,17.57,1193.0,88.7,5.0,4.0,False,True,True,False,False,False,9
1413,Audi A7 2011-2015 3.0 TDI Quattro,Mumbai,2011,42000,14.4,2967.0,241.4,5.0,28.75,False,False,False,False,False,False,14
1414,Tata Indica Vista Quadrajet VX,Pune,2012,65000,22.3,1248.0,74.0,5.0,2.5,False,False,True,False,False,False,13
1415,Maruti Swift Dzire VDI,Delhi,2015,76128,26.59,1248.0,74.0,5.0,5.5,False,False,True,False,False,False,10
1416,Fiat Linea Emotion,Kolkata,2010,39852,16.0,1368.0,90.0,5.0,1.59,False,True,True,False,False,False,15
1417,Hyundai i20 1.2 Spotz,Mumbai,2017,18673,18.6,1197.0,81.83,5.0,6.22,False,True,True,False,False,False,8
1418,Hyundai EON Era Plus,Kolkata,2016,11583,21.1,814.0,55.2,5.0,2.75,False,True,True,False,False,False,9
1420,Mercedes-Benz GLA Class 200 CDI SPORT,Pune,2017,50000,17.9,2143.0,136.0,5.0,25.0,False,False,False,False,False,False,8
1421,Maruti Celerio VXI,Delhi,2014,77000,23.1,998.0,67.04,5.0,2.8,False,True,True,False,False,False,11
1422,Chevrolet Beat LT,Mumbai,2014,54890,17.8,1199.0,76.8,5.0,2.45,False,True,True,False,True,False,11
1423,Honda Jazz 1.2 V AT i VTEC Privilege,Pune,2016,21000,19.0,1199.0,88.7,5.0,6.35,False,True,False,False,False,False,9
1424,BMW 3 Series 320d Highline,Mumbai,2009,58557,16.07,1995.0,181.0,5.0,8.0,False,False,False,False,False,True,16
1425,Renault Duster 110PS Diesel RxL,Bangalore,2014,70000,19.01,1461.0,108.45,5.0,8.25,False,False,True,False,False,False,11
1426,Ford Figo 2015-2019 1.5P Titanium AT,Mumbai,2017,16000,17.01,1499.0,110.4,5.0,5.95,False,True,False,False,False,False,8
1427,Toyota Innova Crysta 2.4 VX MT,Kochi,2018,8899,13.68,2393.0,147.8,7.0,19.92,False,False,True,False,False,False,7
1428,Chevrolet Beat Diesel LS,Kochi,2016,83629,25.44,936.0,56.3,5.0,3.15,False,False,True,False,False,False,9
1429,Volkswagen Polo GTI,Chennai,2014,35059,17.21,1798.0,189.0,4.0,5.75,False,True,False,False,False,False,11
1430,Ford Endeavour 3.2 Trend AT 4X4,Kochi,2018,30552,10.91,3198.0,197.2,7.0,32.44,False,False,False,False,False,False,7
1431,Hyundai Verna 1.6 SX CRDI (O) AT,Kochi,2016,44875,22.32,1582.0,126.32,5.0,8.01,False,False,False,False,True,False,9
1432,Ford Figo 2015-2019 1.2P Titanium Opt MT,Coimbatore,2017,25095,18.16,1196.0,86.8,5.0,6.48,False,True,True,False,False,False,8
1433,Maruti 800 AC,Jaipur,2007,59000,16.1,796.0,37.0,4.0,0.75,False,True,True,False,False,False,18
1434,Honda City i DTEC V,Kolkata,2014,36000,26.0,1498.0,98.6,5.0,5.0,False,False,True,False,False,False,11
1435,Mahindra XUV500 W8 2WD,Mumbai,2012,37000,16.0,2179.0,140.0,7.0,7.75,False,False,True,False,False,False,13
1436,Ford Figo Diesel ZXI,Chennai,2010,90000,20.0,1399.0,68.0,5.0,2.6,False,False,True,False,False,False,15
1437,Ford EcoSport 1.5 Petrol Titanium,Pune,2018,17000,17.0,1497.0,121.36,5.0,9.2,False,True,True,False,False,False,7
1438,Hyundai i20 Asta 1.2,Mumbai,2015,42575,18.6,1197.0,81.83,5.0,5.05,False,True,True,False,False,False,10
1439,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Hyderabad,2012,131000,12.99,2494.0,100.0,7.0,9.6,False,False,True,False,False,False,13
1440,Renault Duster 85PS Diesel RxL Optional,Mumbai,2013,74000,20.46,1461.0,83.8,5.0,5.5,False,False,True,False,False,False,12
1441,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2013,47234,12.99,2494.0,100.6,8.0,9.35,False,False,True,False,False,False,12
1442,Honda City 1.5 S MT,Delhi,2009,231673,17.0,1497.0,118.0,5.0,2.6,False,True,True,False,False,False,16
1443,Maruti Alto K10 VXI,Hyderabad,2016,10000,24.07,998.0,67.1,5.0,3.5,False,True,True,False,False,False,9
1444,Nissan Micra Active XL Petrol,Kochi,2016,49389,19.49,1198.0,67.04,5.0,4.26,False,True,True,False,False,False,9
1445,Maruti Celerio VXI AT,Chennai,2016,12000,23.1,998.0,67.04,5.0,4.25,False,True,False,False,True,False,9
1446,Mercedes-Benz New C-Class 200 Kompressor,Hyderabad,2010,65000,11.7,1796.0,178.0,5.0,11.75,False,True,True,False,True,False,15
1447,Ford Fiesta Diesel Style,Chennai,2013,177000,23.5,1498.0,88.7,5.0,3.5,False,False,True,False,False,False,12
1448,Hyundai Verna 1.6 VTVT S,Jaipur,2015,89000,17.01,1591.0,121.3,5.0,7.5,False,True,True,False,False,False,10
1449,Hyundai i20 1.4 Asta (AT),Chennai,2009,72000,15.0,1396.0,100.0,5.0,3.25,False,True,False,False,False,True,16
1450,Maruti Swift Dzire VXi,Chennai,2012,49000,17.5,1298.0,85.8,5.0,4.9,False,True,True,False,False,False,13
1451,Mercedes-Benz New C-Class C 220CDIBE Avantgarde Command,Hyderabad,2014,51355,14.84,2143.0,170.0,5.0,27.0,False,False,False,False,False,False,11
1452,Hyundai Elite i20 Petrol Asta,Kochi,2017,13460,18.6,1197.0,81.86,5.0,8.91,False,True,True,False,False,False,8
1453,Hyundai Verna 1.6 VTVT EX AT,Kochi,2014,35642,17.01,1591.0,121.4,5.0,6.69,False,True,False,False,False,False,11
1454,Chevrolet Cruze LTZ,Kochi,2014,52895,17.3,1998.0,163.7,5.0,6.02,False,False,True,False,False,False,11
1455,Toyota Corolla Altis 1.8 G,Mumbai,2010,93000,14.28,1798.0,138.03,5.0,4.5,False,True,True,False,False,False,15
1456,Maruti A-Star Vxi,Pune,2011,70000,19.0,998.0,66.1,5.0,2.0,False,True,True,False,False,False,14
1457,Nissan Micra Diesel XV Premium,Kolkata,2012,32048,23.08,1461.0,63.1,5.0,2.4,False,False,True,False,False,False,13
1458,Tata Nano LX,Pune,2013,4700,25.4,624.0,37.48,4.0,1.2,False,True,True,False,False,False,12
1459,Maruti Swift Dzire Tour LDI,Delhi,2014,71800,23.4,1248.0,74.0,5.0,2.9,False,False,True,False,False,False,11
1460,Land Rover Range Rover Sport 2005 2012 Sport,Coimbatore,2008,69078,0.0,,,5.0,40.88,False,True,True,False,False,False,17
1461,Audi Q3 2.0 TDI Quattro,Ahmedabad,2016,45000,17.32,1968.0,184.0,5.0,27.0,False,False,False,False,False,False,9
1462,Honda Amaze VX i-DTEC,Chennai,2016,15388,25.8,1498.0,98.6,5.0,7.5,False,False,True,False,False,False,9
1463,Chevrolet Optra 1.6 LS,Mumbai,2004,98798,14.7,1599.0,104.0,5.0,1.5,False,True,True,False,False,False,21
1464,Audi Q5 2.0 TDI Premium Plus,Hyderabad,2016,43000,14.16,1968.0,174.3,5.0,39.5,False,False,False,False,False,False,9
1465,Maruti Ritz VDi,Hyderabad,2012,85112,23.2,1248.0,73.94,5.0,3.39,False,False,True,False,False,False,13
1466,Mahindra Scorpio S6 7 Seater,Kochi,2018,37804,15.4,2179.0,120.0,7.0,12.4,False,False,True,False,False,False,7
1467,Maruti Ciaz ZDi SHVS,Chennai,2014,45000,28.09,1248.0,88.5,5.0,6.85,False,False,True,False,False,False,11
1468,Toyota Corolla Altis Aero D 4D J,Pune,2011,116000,21.43,1364.0,138.0,5.0,5.75,False,False,True,False,True,False,14
1469,Tata Indica V2 eLS,Chennai,2015,100073,25.0,1396.0,69.0,5.0,2.0,False,False,True,False,True,False,10
1470,Maruti 800 Std BSIII,Jaipur,2006,165000,16.1,796.0,37.0,4.0,0.9,False,True,True,False,False,False,19
1471,Volkswagen Polo 1.2 MPI Highline,Kolkata,2015,22000,16.47,1198.0,74.0,5.0,3.8,False,True,True,False,False,False,10
1472,Hyundai Elantra 2.0 SX Option AT,Delhi,2017,9500,14.62,1999.0,149.92,5.0,16.35,False,True,False,False,False,False,8
1473,Toyota Fortuner 4x2 4 Speed AT,Hyderabad,2012,152000,11.5,2982.0,169.0,7.0,16.5,False,False,False,False,False,False,13
1474,Maruti Baleno Zeta 1.2,Coimbatore,2019,17705,21.4,1197.0,83.1,5.0,8.7,False,True,True,False,False,False,6
1475,Maruti Baleno Zeta 1.2,Mumbai,2016,12000,21.4,1197.0,83.1,5.0,6.1,False,True,True,False,False,False,9
1476,Mini Cooper Countryman D,Hyderabad,2013,51000,23.8,1998.0,112.0,5.0,21.94,False,False,False,False,False,False,12
1477,Mercedes-Benz S Class 2005 2013 320 CDI,Chennai,2009,42000,13.0,2987.0,210.0,5.0,22.0,False,False,False,False,True,False,16
1478,Maruti Alto K10 LXI,Delhi,2015,51000,20.92,998.0,67.1,5.0,2.65,False,True,True,False,False,False,10
1479,Maruti Swift VXI Optional,Kochi,2017,42527,20.4,1197.0,81.8,5.0,5.27,False,True,True,False,False,False,8
1480,Chevrolet Sail LT ABS,Kolkata,2014,45000,22.1,1248.0,74.0,5.0,2.48,False,False,True,False,False,False,11
1481,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Kolkata,2011,70000,12.8,2494.0,102.0,8.0,6.0,False,False,True,False,False,False,14
1482,Toyota Fortuner 3.0 Diesel,Mumbai,2009,92000,11.5,2982.0,171.0,7.0,8.9,False,False,True,False,False,False,16
1483,BMW 3 Series 320d Sport Line,Hyderabad,2012,57156,18.88,1995.0,184.0,5.0,18.0,False,False,False,False,True,False,13
